,refrigerator_5_Trans_V7_loss,refrigerator_5_Trans_V7_val,refrigerator_5_Trans_V7_time,refrigerator_5_Trans_V7_nep,refrigerator_5_Trans_V7_f1e,refrigerator_5_Trans_V7_mae,refrigerator_5_Trans_V7_mse,refrigerator_5_Trans_V7_accuracy,refrigerator_5_Trans_V7mcc,refrigerator_5_Trans_V7_precision,refrigerator_5_Trans_V7_f1,refrigerator_5_Trans_V7_recall
0,808.0299072265625,643.8987426757812,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
1,653.879150390625,635.7059326171875,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
2,648.195556640625,636.8259887695312,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
3,646.3631591796875,635.3794555664062,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
4,643.6043090820312,628.7072143554688,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
5,642.85302734375,630.9174194335938,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
6,643.8456420898438,626.9208374023438,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
7,637.0830078125,627.3060913085938,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
8,639.4982299804688,634.16259765625,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
9,636.5498046875,628.3369750976562,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
10,635.9017333984375,625.043701171875,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
11,636.8934936523438,626.7880859375,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
12,635.654296875,663.5335083007812,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
13,637.9158325195312,628.9964599609375,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
14,633.2951049804688,646.7926025390625,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
15,634.1853637695312,642.2250366210938,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
16,629.1115112304688,626.383056640625,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
17,627.86279296875,624.1900024414062,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
18,627.1157836914062,622.6398315429688,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
19,626.8365478515625,622.782470703125,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
20,626.9442138671875,622.8949584960938,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
21,626.478515625,623.6204223632812,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
22,625.973388671875,622.6583862304688,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
23,625.38916015625,622.6375122070312,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
24,625.230712890625,624.9678955078125,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
25,625.2222290039062,622.1642456054688,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
26,625.1521606445312,622.0291137695312,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
27,624.7979736328125,621.6552734375,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
28,624.2554321289062,622.1976318359375,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
29,624.4227294921875,624.8712768554688,2987.5795645713806,0.28233629439000674,0.8466741363588512,18.61398328627909,3908.4566632907045,0.9129592439456586,0.7948732574983296,0.9118460887398678,0.9382976585267812,0.966329734018698
